Uninstalled 1 package in 31ms
Installed 1 package in 33ms
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/4bkang/.netrc.
wandb: Currently logged in as: 4bkang (gcnmt) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run qxa1kue3
wandb: Tracking run with wandb version 0.24.1
wandb: Run data is saved locally in /home/4bkang/rl/worldmodel/wandb/run-20260321_195001-qxa1kue3
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bc_rew_heads_dreamer4_calvin_mpnet
wandb: ⭐️ View project at https://wandb.ai/4bkang/jasmine
wandb: 🚀 View run at https://wandb.ai/4bkang/jasmine/runs/qxa1kue3
Running on 4 device(s).
Parameter counts:
Counting all components: ['dynamics', 'policy_head', 'reward_head']
{'dynamics': 62182432, 'policy_head': 2372878, 'reward_head': 2517450, 'total': 67072760}
Restored Dreamer4 tokenizer from ckpts/calvin/dreamer4/tokenizer_96p
Restored pretrained dynamics from step 50000 (ckpts/calvin/dreamer4/dynamics_96p_s)
CALVINLangDataSource: 22966 annotated segments from 1 dir(s), lang_folder=lang_all-mpnet-base-v2
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
[step 006250] loss=0.0199 flow=0.0022 boot=0.0001 bc=0.0156 rew=0.0123 (1.35 steps/s)
[step 006300] loss=0.0195 flow=0.0022 boot=0.0001 bc=0.0154 rew=0.0117 (1.36 steps/s)
[step 006350] loss=0.0200 flow=0.0022 boot=0.0001 bc=0.0157 rew=0.0122 (1.36 steps/s)
[step 006400] loss=0.0194 flow=0.0023 boot=0.0002 bc=0.0151 rew=0.0124 (1.36 steps/s)
[step 006450] loss=0.0212 flow=0.0022 boot=0.0002 bc=0.0171 rew=0.0117 (1.36 steps/s)
[step 006500] loss=0.0180 flow=0.0020 boot=0.0002 bc=0.0140 rew=0.0115 (1.37 steps/s)
[step 006550] loss=0.0174 flow=0.0021 boot=0.0001 bc=0.0134 rew=0.0118 (1.37 steps/s)
[step 006600] loss=0.0173 flow=0.0024 boot=0.0002 bc=0.0134 rew=0.0111 (1.37 steps/s)
[step 006650] loss=0.0187 flow=0.0023 boot=0.0002 bc=0.0148 rew=0.0110 (1.37 steps/s)
[step 006700] loss=0.0179 flow=0.0020 boot=0.0002 bc=0.0139 rew=0.0117 (1.37 steps/s)
[step 006750] loss=0.0189 flow=0.0022 boot=0.0002 bc=0.0149 rew=0.0113 (1.38 steps/s)
[step 006800] loss=0.0198 flow=0.0024 boot=0.0002 bc=0.0157 rew=0.0118 (1.38 steps/s)
